hash,benchmark,verified-result,claimed-result,CaDiCaL-watchsat-lto,CaDiCaL_DVDL_V1,CaDiCaL_DVDL_V2,CadicalReorder,Cadical_ESA,IsaSAT,Kissat-MAB-rephasing,Kissat_MAB-HyWalk,Kissat_MAB_ESA,Kissat_MAB_MOSS,Kissat_MAB_UCB,Kissat_adaptive_restart,Kissat_cfexp,LSTech_CaDiCaL,LSTech_Maple,LSTech_kissat,LStech-Maple-BandSAT,LStech-Maple-FPS,LStech-Maple-HyWalk,MapleLCMDistChrBt-DL-v3,MergeSat 4.0-rc-rc3,SLIME SC-2022,SLIME SC-2022-alpha,SLIME SC-2022-beta,SLIME SC-2022-gamma,SeqFROST-ERE-All,SeqFROST-NoExtend,cadical-hack-gb,cadical_rel_Scavel,ekissat-mab-db-v1,ekissat-mab-db-v2,ekissat-mab-gb-db,glucose-reboot,hCaD_V1-psids,hCaD_V2,hKis-psids,hKis-sat,hKis-unsat,kissat-els-v1,kissat-els-v2,kissat-els-v3,kissat-els-v4,kissat-mab-gb,kissat-sc2022-bulky,kissat-sc2022-hyper,kissat-sc2022-light,kissat-watchsat-lto,kissat_inc,kissat_pre,kissat_relaxed
002a0330958a14deb23dcc84b5489e8a,traffic_f_unknown.cnf.xz,unsat,unsat,195.751,209.456,209.084,221.549,235.962,282.908,216.846,218.281,216.844,229.124,227.879,212.555,202.669,191.364,194.988,282.01,228.56,199.201,204.37,183.472,229.673,224.156,229.172,210.724,221.849,228.171,208.351,192.113,262.177,199.697,211.815,216.074,166.742,228.576,196.771,210.602,208.419,192.73,211.325,214.086,259.789,292.158,207.46,206.549,202.391,177.122,268.159,219.191,216.72,195.307
004b0f451f7d96f6a572e9e76360f51a,spg_420_280.cnf.xz,unsat,unsat,145.164,126.832,126.121,110.871,172.049,15.1759,62.0546,97.569,69.3235,74.1914,71.9459,193.056,166.374,181.738,1725.01,10000.0,234.194,112.873,172.876,167.6,199.247,265.278,1015.93,374.805,1504.99,201.359,375.635,120.773,100.55,74.4048,77.607,70.536,181.694,180.583,207.937,58.8445,54.6471,74.3382,75.0128,262.14,753.353,354.326,70.7513,77.7719,54.2209,50.7637,60.1541,33.5104,96.4637,59.2127
00a62eb89afbf27e1addf8f5c437da9b,ortholatin-7.cnf.xz,sat,sat,3.43583,6.21002,6.12484,19.8088,5.54996,72.2971,9.81563,23.9179,28.3507,24.9864,25.0108,9.5509,9.31075,19.6436,16.9718,13.0335,69.4179,37.4427,51.0981,28.4681,34.1585,18.4128,25.5493,53.5087,85.9711,11.0557,10.993,5.3632,20.5392,14.705,13.7893,16.2034,52.7764,23.887,16.7981,27.0319,7.96135,40.586,31.2267,9.31971,12.0079,14.9862,5.61354,16.1187,14.4573,31.2159,13.6683,17.4987,13.4347,16.1929
00aefd1fc30c425075166ca051e57218,barman-pfile10-038.sas.ex.15.cnf.xz,unsat,unsat,123.606,108.734,112.253,99.668,124.884,56.7675,68.2215,60.2371,64.033,63.884,64.1164,56.6868,93.049,114.217,10000.0,139.426,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,75.1086,78.2575,105.302,107.075,104.667,90.0985,96.6859,10000.0,170.345,80.421,55.614,54.5219,59.8197,58.9629,62.6589,68.5582,73.7506,101.931,61.4411,62.0642,56.6395,64.7655,75.7526,107.43,229.629
0151bedac526ee195bc52e4134cd80e7,ssAES_4-4-8_round_8-10_faultAt_8_fault_injections_2_seed_1579630418.cnf.xz,sat,sat,4066.65,3664.96,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1483.04,10000.0,4008.46,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4961.18,10000.0,10000.0,10000.0,3607.56,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2994.87,3769.09,10000.0,10000.0,10000.0
01813075a2ddb68ae1fc655ca003437e,sha256__zeroOut_12__freeIn_16__seed_1.cnf.xz,sat,sat,3111.86,2866.85,2538.31,2364.97,2697.8,10000.0,3943.73,3012.23,10000.0,4124.22,10000.0,4629.91,10000.0,2260.46,273.158,4743.45,954.145,1308.93,643.297,1227.69,10000.0,530.218,460.093,746.808,833.727,2585.21,1739.8,2867.51,2495.7,2607.64,3356.93,2606.64,2447.11,2204.83,2373.69,10000.0,10000.0,10000.0,1374.75,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3240.57,10000.0,10000.0
01d142c43f3ce9a8c5ef7a1ecdbb6cba,urquhart3_25bis.shuffled.cnf.xz,unsat,unsat,150.246,59.8517,81.923,53.9826,14.7121,12.9986,67.5338,20.8307,21.8146,22.4984,21.8569,54.8399,20.0714,60.458,15.68,41.029,31.266,18.2319,34.9564,21.0313,22.5881,23.2894,26.0055,10.2527,11.1089,17.5745,17.5513,126.909,207.929,24.7199,27.0882,28.4161,12.6495,80.1553,173.608,36.2225,28.0947,143.24,60.154,54.1881,161.538,169.276,21.7915,82.5636,72.1331,73.4674,53.9743,24.8395,21.6763,19.1403
0205e0724a8a912dde9ad7dfba2aee0b,003-23-80.cnf.xz,sat,sat,10000.0,10000.0,10000.0,3326.1,10000.0,10000.0,718.342,3444.73,10000.0,1396.51,3408.35,4919.13,1344.49,10000.0,150.342,638.486,1341.79,349.413,221.194,10000.0,10000.0,4119.59,313.67,1319.53,4284.07,10000.0,1529.77,10000.0,10000.0,412.016,1623.37,407.467,10000.0,10000.0,626.184,10000.0,905.613,2367.32,3902.05,314.976,1634.16,1695.74,310.38,2156.71,10000.0,1947.73,1171.08,1863.66,1367.39,1137.49
02223564bd2f5c20768e63cf28c785e3,mp1-squ_ali_s10x10_c39_abio_SAT.cnf.xz,sat,sat,40.8057,258.305,645.442,175.799,48.6696,31.1526,192.595,53.8477,3.75583,42.7237,12.9892,365.569,83.4782,875.486,0.556046,0.546514,60.3126,8.89117,60.1948,207.806,254.723,166.179,173.961,71.7559,109.753,196.831,202.279,856.509,196.618,92.5597,35.5611,150.916,1.63624,321.589,69.8869,278.801,11.1502,24.0181,6.73914,27.026,60.8609,39.1659,12.5092,271.324,55.038,215.376,246.161,94.8893,35.8221,3.21379
0240f5bddc39ad2f0a786c811fc434a8,SC21_Timetable_C_542_E_71_Cl_36_S_35.cnf.xz,sat,sat,144.527,366.021,261.386,546.497,363.252,10000.0,160.29,385.566,756.66,496.525,590.857,556.812,315.388,580.893,361.897,622.921,559.915,207.795,559.387,747.731,1452.71,765.383,820.696,764.196,3091.11,257.168,98.6355,251.337,158.471,619.945,575.363,328.641,10000.0,10000.0,946.217,10000.0,744.898,10000.0,618.373,201.629,85.4459,321.077,380.927,240.604,191.945,93.4446,207.507,152.328,143.872,372.338
024af9416f8c1dad1b4f974757e38d51,8-5-6.cnf.xz,sat,sat,10000.0,1809.71,4455.1,4377.57,1604.88,10000.0,803.474,1774.91,880.198,4904.69,1770.8,2186.92,10000.0,10000.0,1860.92,825.253,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4463.01,10000.0,1489.74,10000.0,3512.42,10000.0,10000.0,10000.0,10000.0,10000.0,2523.91,1632.6,378.199,862.771,480.595,3987.48,1983.76,2750.76,613.779,1163.0,1032.07,1811.99,580.995
02627689047d06fbb642eef14768d751,ps_200_300_70.cnf.xz,unsat,unsat,81.4984,105.648,104.044,83.7663,93.1174,10000.0,49.3582,33.3372,26.0085,26.1168,26.0131,50.6028,34.4975,74.3676,955.0,2699.79,109.421,118.403,287.783,829.758,160.501,234.973,264.716,315.292,218.202,51.6186,53.6271,214.596,89.594,40.3122,26.1869,36.0503,38.3649,90.4722,255.276,34.0358,141.209,32.7639,30.1632,35.0999,167.938,32.4836,61.4976,28.9536,33.6446,26.5802,30.6798,27.581,27.1394,107.666
0294158664d9ada36bd23fbb652cb823,smtlib-qfbv-aigs-countbits128-tseitin.cnf.xz,unsat,unsat,2905.82,3386.15,3920.93,3852.68,3128.78,10000.0,3468.04,1723.35,1426.17,1459.31,1530.1,3468.23,3360.73,4358.2,3854.5,4037.69,10000.0,4802.47,4949.05,2077.61,10000.0,3459.42,3526.37,3181.76,3407.36,1826.6,1736.95,3918.68,2755.75,1385.08,1561.85,1622.82,1563.54,1424.01,2697.48,1066.44,2981.81,1368.39,10000.0,3713.7,3487.04,3293.35,1305.07,3753.99,2267.38,3379.99,4955.13,1727.89,1610.54,3094.65
02c6fe8483e4f4474b7ac9731772535d,ncc_none_7047_6_3_3_0_0_420.cnf.xz,unsat,unsat,1054.45,1070.91,1081.22,963.759,1102.64,10000.0,286.412,404.853,393.285,364.82,364.034,307.415,3772.36,1815.58,754.943,4175.58,2463.04,2656.3,2330.37,1635.12,1000.53,4874.34,4855.12,4290.68,4211.15,10000.0,10000.0,1556.81,1106.38,477.002,447.745,409.929,10000.0,1251.85,1294.67,1034.66,895.725,334.091,300.6,338.454,627.335,368.349,425.026,311.084,341.92,405.82,331.059,1507.23,705.753,435.793
02f2343e32f9070f149708d77556b4aa,Kakuro-easy-117-ext.xml.hg_5.cnf.xz,sat,sat,427.106,1024.95,1023.07,1236.1,416.437,1438.37,670.08,246.322,492.345,240.223,239.997,309.899,1240.74,973.338,581.93,388.759,608.371,327.303,327.497,855.389,699.995,786.944,1003.45,915.007,586.234,431.945,343.417,490.122,1061.23,154.444,247.809,271.17,840.628,883.521,457.712,10000.0,449.611,395.301,391.209,401.237,437.357,584.249,169.73,356.175,328.981,325.051,1014.25,220.913,245.509,257.736
0398e6b20de133ba8b49c74b67dad7b7,6s133-sc2014.cnf.xz,unsat,unsat,508.574,639.982,609.721,552.419,600.047,10000.0,565.48,279.369,271.892,321.861,274.723,563.154,598.234,606.885,536.137,596.921,1092.53,530.207,585.956,215.749,771.172,579.038,610.396,966.434,699.5,279.941,287.979,555.514,601.077,327.783,306.517,290.439,514.507,520.231,508.492,202.743,562.035,257.976,883.809,575.991,596.269,483.486,268.363,385.05,418.663,537.627,631.023,315.818,327.632,585.612
03ba29d5cb38d345357a74a7b5ccd759,20-100-lambda100-49_sat.cnf.xz,sat,sat,27.2633,76.8526,117.841,99.8335,84.3935,912.515,105.837,89.4716,90.8806,115.896,89.786,49.4322,202.537,88.096,61.1124,40.193,109.667,7.82322,88.3329,308.116,523.765,174.731,226.917,138.04,281.251,354.394,349.077,84.0222,86.2534,118.629,109.736,143.32,233.734,228.2,231.642,183.571,117.829,116.622,106.052,112.94,165.931,147.496,154.988,138.16,98.8792,95.3226,233.776,110.083,155.822,124.981
03bb7baaa45980753a0e7050ae44755d,atco_enc3_opt1_03_53.cnf.xz,sat,sat,1272.36,1435.87,1455.1,3391.45,1388.27,4345.43,721.751,639.422,699.069,618.678,622.085,453.186,773.005,1628.82,827.62,793.993,3524.12,283.214,894.352,756.858,1554.52,1010.32,1765.5,655.876,629.128,570.291,1074.07,1374.7,1416.22,797.252,561.456,566.266,556.194,3989.51,1655.27,2926.8,879.347,1145.48,304.58,1009.56,318.89,600.13,626.179,407.117,68.0351,172.175,336.586,707.081,753.659,587.48
03c44a93577c98119dc498053888937a,ctl_4291_567_1_unsat_pre.cnf.xz,unsat,unsat,1490.0,1741.57,1741.04,1543.73,1699.34,4506.47,1201.72,1843.52,1938.65,1736.84,1642.07,1324.05,2750.77,1626.84,1305.62,1914.49,1354.61,1209.62,1193.06,1039.37,2214.0,1136.89,1179.77,1356.45,1295.85,1647.75,1651.12,1671.08,1708.61,1721.89,1581.42,1803.85,933.761,2208.77,1559.48,1921.06,1782.42,1542.16,1312.97,1266.83,1378.1,1224.82,1671.24,1237.0,1182.3,1205.06,1443.93,1683.68,1672.46,1957.36
03fb9af7b390fe9e0739150ca3410cf0,4g_5color_166_100_02.cnf.xz,sat,sat,1414.75,1418.88,1328.05,428.971,646.925,1343.08,2152.05,40.6217,487.54,487.002,484.797,1411.66,19.1095,501.892,2596.63,192.219,1906.44,1894.62,1904.32,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,662.544,662.221,570.657,658.12,39.4374,1336.21,38.2853,58.3271,400.661,154.134,2709.2,650.36,348.05,994.09,67.7188,99.5894,3722.85,487.51,1409.5,713.515,82.0386,690.686,643.416,668.986,373.409
04157f716c1e9606c6a530657bf8f957,Kakuro-easy-125-ext.xml.hg_4.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4871.87,4811.57,4581.28,4830.16,10000.0,3746.86,10000.0,2113.33,4555.03,1963.99,2164.02,2180.75,1968.54,2339.68,2405.13,2508.14,2246.91,2147.87,10000.0,10000.0,10000.0,10000.0,3857.19,10000.0,4818.82,2016.43,4022.22,4366.57,3624.07,3486.62,4576.1,10000.0,10000.0,10000.0,10000.0,4924.49,10000.0,4516.14,4320.48,10000.0,4661.68,4551.96,3566.61
0447371bb8a97e8fe5d3cee6de1db766,UTI-20-10p0-sc2009.cnf.xz,unsat,unsat,563.485,757.218,618.636,592.806,624.998,10000.0,503.606,630.708,508.965,690.696,696.489,540.676,725.611,596.876,301.79,1038.58,800.411,382.607,517.433,309.834,400.024,397.846,575.692,370.861,333.587,796.777,681.9,587.457,580.495,810.38,474.217,562.495,394.722,917.481,393.844,554.501,939.338,928.868,513.441,505.54,527.702,592.338,726.75,424.123,305.426,445.237,470.166,509.818,809.13,781.691
047c92e7c0a36a23d8107f4313517719,rubikcube701-sc2017.cnf.xz,unsat,unsat,2516.5,3049.89,2895.25,2745.64,2520.54,3336.92,2311.61,3301.69,3637.8,3851.38,3393.93,2422.87,1003.97,2713.99,600.288,1234.9,556.229,515.76,471.637,546.997,1197.21,561.032,651.394,655.608,660.419,10000.0,10000.0,2581.97,3290.76,3558.48,2712.75,3342.77,425.967,1792.7,1937.39,4673.6,934.118,2173.79,2384.96,1738.06,1829.96,1992.98,2917.17,2101.78,2445.48,2270.95,2312.3,3150.69,2822.42,955.938
047fbe00ecc60835f1ee9d458bbd7ee8,SAT_H_instances_childsnack_p06.hddl_2.cnf.xz,sat,sat,23.0861,21.3482,21.3914,22.3062,21.4341,23.6592,12.5197,16.5193,15.3379,15.4103,15.3742,12.5176,11.2315,21.5552,10000.0,55.663,2355.89,2102.77,2077.73,2324.42,414.869,2317.58,2303.74,2252.27,2289.75,42.9423,42.7883,22.0845,23.4143,14.9331,15.3056,15.0783,21.2608,21.3128,21.2737,11.1555,19.691,20.675,12.8215,12.689,12.9448,13.2269,15.4665,18.9348,11.9296,12.1054,12.4094,15.1418,32.9884,1606.86
048142b6048cb6c10415e08f68a2c3a3,GP_81_430_13.cnf.xz,sat,sat,12.5664,11.4755,11.5254,12.137,11.592,10000.0,2888.44,2673.31,1882.88,2738.79,3201.47,10000.0,1552.18,24.3324,10000.0,10000.0,2289.01,2690.16,2206.54,3646.28,3457.96,1640.82,829.767,445.64,1213.55,74.3325,36.9898,11.6922,12.0503,3158.01,3145.05,3166.33,1761.21,11.6501,11.5547,10000.0,1743.48,2292.76,10000.0,3105.67,2287.88,4959.73,2893.4,3200.61,1514.89,1032.1,3700.49,3138.69,3163.75,1074.05
048a70da40ea4908c783b8314be2da97,aes_32_2_keyfind_1.cnf.xz,sat,sat,10000.0,10000.0,1063.88,1867.15,10000.0,2497.18,225.36,4348.48,10000.0,2328.84,10000.0,2890.57,10000.0,10000.0,626.013,10000.0,2129.86,10000.0,10000.0,10000.0,10000.0,10000.0,311.728,1174.22,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,374.077,1745.19,171.632,578.677,1591.18,51.5605,3041.66,10000.0,1401.47,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3920.48,10000.0,10000.0,10000.0
0616ca6b1e0ae639d12e19ed310963a9,satcoin-genesis-SAT-4.cnf.xz,sat,sat,1.3179,1.24741,1.2491,0.692157,1.57407,10000.0,37.0274,23.275,21.1116,26.1073,26.0315,25.5269,2.63037,1.25777,96.6689,588.838,5.53355,5.73023,5.53205,3.2332,22.7107,6.64056,6.87496,220.765,87.8413,1.90743,1.8782,1.25756,1.59771,42.7915,10.2815,82.4596,10000.0,1.3717,1.40527,88.6422,91.8297,4.21232,24.4532,21.0437,6.35327,16.8208,91.0667,19.8417,27.8776,10000.0,61.3326,30.2652,13.4558,70.138
064fe286277f695f42b556ef991036ff,sin_depth_miter_2.cnf.xz,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
072785fd927ff0fd180ce8b9cc00078f,20180321_140826713_p_cnf_320_1120.cnf.xz,sat,sat,19.2292,50.4689,49.4917,10.9584,42.8376,10000.0,21.0462,0.37619,0.412935,0.409476,0.408485,88.2779,1.80087,6.64385,0.04022,0.039903,4.17851,0.094982,0.046636,896.282,10000.0,0.03684,0.036957,0.036976,0.036935,9.5344,9.55231,29.0975,0.293749,0.842823,10.1006,1.06165,2.11117,10000.0,10000.0,39.7762,4.53194,1.1676,7.99604,0.294297,12.3736,3.27394,0.858369,1.47377,32.1459,4.66966,434.488,0.840513,4.62669,4.78534
07b7859003d84402cbb1ebdc37655d55,6s186_Iter20.cnf.xz,unsat,unsat,330.627,366.242,341.097,311.373,332.07,3958.74,174.256,336.635,316.67,314.369,307.712,175.588,388.081,317.15,711.466,451.554,1009.56,758.879,804.926,579.811,1217.49,781.108,711.198,719.793,722.366,362.634,332.95,321.751,308.626,320.65,348.975,302.108,843.474,407.351,292.534,388.882,325.557,245.009,320.259,195.944,181.32,190.076,319.834,173.668,183.927,189.71,217.251,358.049,320.41,359.307
0810eb03d022334fdd1d5a6ad4969d47,gss-18-s100.cnf.xz,sat,sat,55.4511,19.6796,20.4087,276.485,20.2468,1901.62,177.904,147.121,154.977,54.9187,162.282,184.769,142.668,288.711,398.607,220.443,232.061,269.771,399.847,371.766,268.415,686.813,439.812,338.008,578.844,192.77,125.19,95.4788,95.9133,203.954,243.867,32.9064,470.14,207.698,114.959,273.411,191.448,117.964,212.233,65.078,230.802,234.96,74.5802,143.285,157.206,230.128,217.979,198.196,59.7407,244.91
0823bc5f954c6366702877556f0d3680,linked_list_swap_contents_safety_unwind66.cnf.xz,unsat,unsat,815.973,701.248,1556.71,587.524,3188.74,156.572,498.64,258.658,875.111,875.071,875.961,1821.96,245.241,1174.53,10000.0,4362.37,1068.21,1035.49,1334.71,1710.48,1830.8,1353.78,1618.28,1102.75,1004.75,105.732,173.875,1070.26,760.839,129.931,1249.14,1088.83,629.29,149.457,675.001,36.7003,119.617,1156.84,493.424,498.752,499.627,498.298,376.044,1238.03,1599.62,1398.05,1401.16,175.923,383.412,369.783
0842eb01dc00232edc0b26ccb2f19f25,6-4-6-sc2018.cnf.xz,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1794.16,10000.0,10000.0,10000.0,3277.03,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4362.19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3881.16,10000.0,10000.0,36.846,691.914,10000.0,10000.0,10000.0,1386.85,1673.77,901.295,10000.0,10000.0,10000.0
0855033e761d91ae367e867c5a569f9e,atco_enc1_opt2_10_15.cnf.xz,unsat,unsat,287.53,315.611,273.44,315.504,277.575,453.159,182.943,247.35,251.539,266.174,249.741,216.724,183.778,277.11,263.844,241.768,300.834,271.837,264.79,263.941,348.976,246.459,240.096,285.117,264.501,190.63,188.299,250.363,281.739,226.215,232.723,266.418,198.973,222.567,263.202,228.01,190.204,188.98,206.641,225.488,241.912,217.394,230.664,194.729,202.515,199.264,247.131,253.111,249.853,259.858
085b8ebc423dcbd70eceaa04229cf5cd,summle_X111102_steps8_I1-2-2-4-4-8-25-100.cnf.xz,sat,sat,244.522,453.803,998.301,39.7593,148.168,284.545,72.4669,439.16,61.6066,101.294,430.818,253.664,592.969,137.867,64.9988,119.719,168.149,56.5145,52.4966,155.17,52.0256,29.2565,244.856,20.2488,35.997,313.145,87.7627,859.424,60.0413,191.34,270.088,68.91,32.1149,1117.64,719.28,1070.4,623.992,231.005,250.587,40.7514,43.9207,113.821,95.341,225.96,24.9508,71.9274,97.7191,87.7294,59.5197,392.851
089456508f74be2d96f4112cc495f80a,Eternity-10-06_c18.cnf.xz,sat,sat,1801.16,872.115,447.974,545.07,2609.26,662.364,73.6031,587.619,728.18,726.452,562.359,830.853,29.4203,2657.34,383.567,118.045,121.385,536.711,284.084,2562.43,1959.74,2338.57,997.731,354.741,117.516,1884.62,413.937,639.713,594.169,1257.11,952.432,808.524,1171.56,844.637,312.088,1364.56,462.584,8.13042,629.915,113.511,2102.03,404.507,605.765,787.411,763.544,1514.93,3009.29,349.302,235.979,409.175
08991fb6c7c45205df7f2bc2f51fb1d9,bobsmdct_k500.cnf.xz,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
08e151e72fe10402a49463171aa557e8,abw-V-nos6.mtx-w220.cnf.xz,sat,sat,489.869,541.117,586.632,3223.36,10000.0,10000.0,10000.0,1105.89,3138.68,2028.16,1946.77,10000.0,827.876,1662.68,1391.73,3853.87,1842.85,2291.97,802.315,10000.0,10000.0,2871.13,10000.0,10000.0,2150.13,1012.06,1006.59,2030.88,2933.14,1064.45,1766.59,1147.01,10000.0,10000.0,2432.81,10000.0,2898.21,10000.0,1877.45,10000.0,438.891,2709.04,1683.69,2393.06,3472.43,10000.0,10000.0,1400.49,2383.01,10000.0
090585dc32a79f2bf6fb61a2c7079682,mdp-28-16-sat.cnf.xz,sat,sat,271.065,303.926,587.064,293.163,226.992,603.914,335.08,1394.05,754.419,1203.04,374.062,54.5999,626.858,681.648,1287.38,1124.16,309.323,1447.29,1037.62,585.431,4826.52,1878.38,444.372,2344.36,2777.72,1006.78,1012.33,357.073,280.506,303.402,1484.2,2868.96,290.93,1200.3,95.1946,76.9864,958.781,18.95,777.181,926.177,572.185,325.365,611.518,423.717,311.206,1457.08,1731.72,1672.19,400.947,149.764
09d8544494e54bc756438e69567b4ba7,mp1-klieber2017s-0300-034-t12.cnf.xz,sat,sat,139.596,171.58,173.668,148.781,134.381,10000.0,207.495,78.9563,184.74,183.142,208.252,105.041,142.012,186.245,450.92,128.656,10000.0,1040.73,3120.52,2259.5,587.205,10000.0,10000.0,679.87,10000.0,86.5582,44.6488,60.4442,75.3738,90.4554,131.473,182.748,777.26,97.4049,96.0943,54.7272,151.114,55.3899,83.6561,97.1269,57.6097,136.862,91.4533,93.8271,93.7864,81.4734,98.1232,133.517,52.4835,186.041
0a20cb72e5b005b8ed09d8a93184604a,j3037_9_gmto_bm1.cnf.xz,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
0a3cb69074519646b0f2933ba7ad2d30,aws-encryption-sdk-c:aws_cryptosdk_hdr_write.cnf.xz,unsat,unsat,647.447,739.148,665.926,1174.18,688.821,10000.0,2627.44,544.882,498.15,468.433,480.763,2631.26,929.549,651.872,1273.81,4301.92,1066.77,1410.9,1223.98,990.341,2987.2,1441.75,1518.58,1176.94,1238.32,743.527,804.373,683.899,830.058,515.071,584.935,550.347,714.988,944.981,696.079,358.461,724.893,448.833,2763.17,4951.25,2935.0,2578.65,559.732,711.051,688.115,817.765,2665.48,462.875,466.88,1393.64
0a514edbeace21927e52d75f2d4a8efd,ota-for-aws-iot-embedded-sdk:parseJSONbyModel.cnf.xz,unsat,unsat,794.158,1068.06,1032.01,732.223,1164.78,1017.74,1221.71,684.965,707.152,663.771,661.493,1383.02,754.93,888.59,796.452,3817.89,856.982,496.492,469.592,956.614,1435.36,701.556,788.622,699.321,582.171,1578.76,2234.24,803.232,1131.11,602.36,502.014,752.906,417.153,794.149,888.615,706.452,878.069,644.094,1451.11,1872.74,1698.57,1383.21,606.662,1134.46,1396.34,1045.34,1554.27,663.833,567.738,941.848
0b4421f6aac81e2dbc87c5b5ddae6511,52bits_12.dimacs.cnf.xz,sat,sat,154.394,3738.7,1186.95,2488.63,1753.05,10000.0,10000.0,2594.94,2255.29,10000.0,289.337,4734.59,1417.73,699.3,3820.69,2817.92,4362.66,1188.82,3977.9,3039.49,10000.0,386.108,284.972,2597.72,4691.1,10000.0,10000.0,1094.46,4742.67,10000.0,4898.88,1619.81,263.952,548.256,630.301,2136.46,1199.15,1640.07,10000.0,2305.32,3811.02,1730.83,938.715,878.192,3176.4,2669.22,10000.0,1477.06,3054.04,2699.62
0b495cc867003b7ac112b7c47256228b,h31_large.cnf.xz,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
0c0e6faa4abb622f5bea636ff04d341d,grid-color-12-14-2-cb.cnf.xz,sat,sat,394.951,213.688,2621.43,86.008,702.785,2533.5,529.683,290.946,247.143,443.027,248.038,3994.93,1968.25,2475.53,18.5458,153.237,120.769,9.83323,9.49638,10000.0,1684.97,870.006,2264.06,208.97,1607.16,13.0634,13.2918,676.639,701.118,66.4603,1405.02,136.798,1562.91,10000.0,357.42,1714.15,926.467,113.983,2759.25,1197.39,53.7187,38.2809,253.734,626.714,10000.0,10000.0,2571.3,576.076,300.964,1186.23
0c5d7e7aa3dd6024816078d2bdcfc4e3,Carry_Bits_Fast_8.cnf.cnf.xz,sat,sat,18.1403,94.5079,21.6045,25.6209,29.9425,1761.39,23.2466,90.9451,192.634,133.747,109.384,691.845,66.3421,30.9243,10000.0,194.154,2159.86,10000.0,2160.93,1998.03,10000.0,944.903,860.285,261.395,157.922,72.8976,42.0056,24.4081,27.7879,586.771,175.421,265.692,0.233618,82.0943,17.7465,47.0159,33.1632,199.873,10.5557,10.9288,125.124,17.7647,35.5338,379.182,16.7817,8.96409,17.1164,124.692,189.932,16.5949
