hash,benchmark,verified-result,claimed-result,CaDiCaL-watchsat-lto,CaDiCaL_DVDL_V1,CaDiCaL_DVDL_V2,CadicalReorder,Cadical_ESA,IsaSAT,Kissat-MAB-rephasing,Kissat_MAB-HyWalk,Kissat_MAB_ESA,Kissat_MAB_MOSS,Kissat_MAB_UCB,Kissat_adaptive_restart,Kissat_cfexp,LSTech_CaDiCaL,LSTech_Maple,LSTech_kissat,LStech-Maple-BandSAT,LStech-Maple-FPS,LStech-Maple-HyWalk,MapleLCMDistChrBt-DL-v3,MergeSat 4.0-rc-rc3,SLIME SC-2022,SLIME SC-2022-alpha,SLIME SC-2022-beta,SLIME SC-2022-gamma,SeqFROST-ERE-All,SeqFROST-NoExtend,cadical-hack-gb,cadical_rel_Scavel,ekissat-mab-db-v1,ekissat-mab-db-v2,ekissat-mab-gb-db,glucose-reboot,hCaD_V1-psids,hCaD_V2,hKis-psids,hKis-sat,hKis-unsat,kissat-els-v1,kissat-els-v2,kissat-els-v3,kissat-els-v4,kissat-mab-gb,kissat-sc2022-bulky,kissat-sc2022-hyper,kissat-sc2022-light,kissat-watchsat-lto,kissat_inc,kissat_pre,kissat_relaxed
5e04f38ff11cee5d75fb98e12f6a14fc,sqrt-mitern172.cnf.xz,unsat,unsat,78.27,83.3443,80.8956,79.1964,76.5124,128.828,91.061,92.3244,88.7134,86.8873,88.021,98.9798,63.0549,76.2108,116.19,104.08,121.194,105.915,112.218,111.805,136.293,110.629,120.011,91.0413,98.6246,94.6152,87.4244,77.4923,120.602,91.5581,85.4403,86.8834,68.7608,72.5617,79.231,85.057,58.936,62.1432,107.163,90.0504,88.4018,91.1707,89.2466,77.7542,78.3264,77.8475,103.721,86.7751,87.2389,61.7239
5f24ae73bb2a0ec3bef68d8a9680f04f,af-synthesis_stb_50_80_7_unsat.cnf.xz,unsat,unsat,1048.11,1267.96,1193.4,1093.52,1118.46,3999.83,1055.86,1270.58,1239.26,1249.24,1242.38,1100.62,1003.75,1166.94,1416.08,1456.5,1584.5,1376.91,1573.77,1138.33,2505.77,2350.24,2194.68,2193.9,1938.05,1243.46,1281.54,1197.1,1095.68,1232.93,1200.79,1411.4,1407.0,1419.27,1058.13,991.325,991.259,935.622,1095.88,959.227,1013.93,998.19,1278.54,943.077,1356.04,1365.72,1156.77,1188.2,1282.82,1024.27
65138afdf7eb054be5131f2b0de84369,satch2ways12u.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,19.4005,33.6413,52.3446,11.464,17.4376,17.4061,25.9567,41.7265,10000.0,83.7754,66.1218,113.114,96.8015,119.079,102.134,130.72,111.758,141.61,99.4236,114.718,47.6378,47.9618,10000.0,10000.0,49.3802,52.0617,50.1209,59.497,10000.0,10000.0,42.4376,37.0728,40.5637,25.1749,30.8174,23.5921,27.7528,29.2959,29.5031,25.9025,16.2319,34.7413,57.9977,39.7569,29.0914
6901858f1edbe3b1d327902dab720326,reconf20_20_grid10_4_4957.cnf.xz,unsat,unsat,1494.04,1245.59,2775.73,10000.0,10000.0,4223.82,10000.0,2418.26,3852.83,1388.07,2425.89,10000.0,4850.66,3283.01,10000.0,3597.09,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1635.94,1184.41,10000.0,10000.0,10000.0,10000.0,2062.4,10000.0,3973.66,1866.28,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1979.7,4775.18,4383.23,10000.0,10000.0,2303.44,2813.91
6a3e3d3a65a46608b44d81f9e4621087,6s105_Iter35.cnf.xz,unsat,unsat,627.386,656.493,615.889,640.293,630.143,10000.0,1026.99,863.13,784.961,870.721,950.549,871.352,994.125,635.029,943.529,1098.53,1224.84,1141.32,1245.44,916.838,1137.71,1007.34,1268.38,1064.06,1290.65,965.45,1031.26,584.598,664.877,951.851,863.994,791.859,877.762,540.737,551.42,729.075,870.327,687.851,1035.99,919.482,923.703,923.843,879.909,879.707,848.464,697.224,992.539,851.7,888.037,893.349
6b630aa05142274d965c8fc019db511e,bmc_QICE_rxrsp_vld_30.cnf.xz,unsat,unsat,1055.43,1018.38,1023.35,1314.47,1526.84,10000.0,1653.17,981.974,1414.35,917.647,941.611,1829.36,2021.86,1015.64,1756.46,2477.17,10000.0,10000.0,10000.0,2135.8,3663.5,4354.4,4481.06,4111.16,10000.0,3287.88,3313.86,1395.62,1141.22,1082.56,971.68,952.75,10000.0,1650.06,885.648,1008.93,1699.78,923.192,1582.49,1550.37,1657.33,1820.09,944.201,1489.81,1435.0,1421.26,1699.25,1042.65,432.008,1703.15
6dd57612dab7692b8c38225bb852ce36,hwmcc15deep-6s516r-k18-sc2017.cnf.xz,unsat,unsat,626.814,903.052,783.841,655.892,633.709,10000.0,3562.46,2475.58,2345.71,2341.58,2693.56,3262.02,1715.79,709.516,10000.0,2191.28,10000.0,10000.0,10000.0,4330.26,10000.0,10000.0,10000.0,10000.0,10000.0,1511.26,1569.28,685.103,663.908,2549.08,2365.57,2195.97,4815.8,898.918,709.044,1666.88,2090.82,2130.71,4383.0,3039.08,2849.56,2773.66,2698.52,2610.66,2749.11,2669.34,2804.11,1955.88,2272.79,1908.99
6e3015f2ce1f17e4f2b81dae06d73eec,gus-md5-11.cnf.xz,unsat,unsat,2681.44,2482.38,2307.7,2393.68,2416.01,10000.0,3219.88,3786.75,2947.51,3491.62,3683.6,3225.17,2587.56,2300.5,10000.0,2971.38,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4483.46,4485.27,2699.19,2373.15,3426.15,3362.1,3272.39,10000.0,2324.75,1353.61,2854.34,2043.6,2781.68,3645.98,3307.3,3369.49,3268.0,3954.47,2528.96,2384.3,2529.14,3535.58,3398.17,4022.17,2767.89
6f956a3f95ccaf35a3de1fe72b9cf79e,soelberg_unit_109.cnf.xz,unsat,unsat,417.895,394.119,391.152,364.471,340.01,1237.43,376.591,419.395,425.135,459.498,424.398,362.871,1011.39,332.389,405.855,1144.74,397.93,417.434,356.599,235.26,429.894,333.19,303.157,297.654,325.759,537.271,555.14,355.49,388.514,421.939,320.692,452.766,401.146,272.438,317.178,374.365,804.665,384.28,365.65,397.543,351.182,415.671,454.266,427.94,389.476,375.736,452.589,440.098,432.867,919.513
7101289c67f4c4ba117ad06ebb7d18a0,6s184.cnf.xz,unsat,unsat,574.112,666.8,650.817,599.767,464.433,10000.0,338.635,311.457,321.025,279.001,305.16,359.86,512.733,566.229,849.953,598.207,1186.67,710.568,864.861,297.062,1103.12,1499.8,1586.32,1375.79,1280.17,370.482,367.957,572.821,646.516,326.846,286.393,320.551,578.625,585.823,477.305,247.606,551.805,312.863,675.958,334.557,341.563,334.08,291.782,363.428,316.502,348.449,376.436,335.775,417.983,604.0
73ef1e87dbb7965ecb558e62dedb3a0c,SCPC-500-8.cnf.xz,unsat,unsat,54.3464,73.7854,73.4375,63.6587,65.9806,426.744,84.391,157.645,156.721,159.534,167.789,68.1884,141.547,63.2913,148.655,179.691,132.713,143.693,135.934,98.488,206.514,186.104,194.45,137.803,140.35,160.178,162.852,68.3144,87.6213,155.349,166.785,170.89,175.689,92.5408,44.2969,186.127,138.587,107.915,69.9628,68.053,76.9108,88.4374,160.32,60.3464,76.1866,60.9662,75.7415,164.115,144.709,171.079
7703f7d1901ff09a0f177c52a1a7c107,linked_list_swap_contents_safety_unwind43.cnf.xz,unsat,unsat,234.205,334.95,333.375,401.307,977.38,35.2308,136.158,119.531,230.23,232.147,224.319,929.274,94.0247,419.273,269.423,973.205,431.233,441.825,338.534,528.675,280.961,748.357,499.691,388.446,367.948,90.7764,50.8943,897.008,559.738,58.5263,478.525,613.326,192.035,381.132,150.541,67.7586,37.2125,435.332,641.589,284.065,770.939,726.591,597.088,183.151,452.522,152.822,191.402,62.3035,572.58,93.4501
78cdffdf5bbb89beb753f9ffab7fa45f,sudoku-N30-6.cnf.xz,unsat,unsat,391.825,430.275,448.433,259.181,543.992,10000.0,599.153,261.3,250.252,252.514,250.378,532.304,1049.31,402.298,465.34,2986.03,335.893,334.004,339.022,366.014,303.962,465.657,529.8,290.256,325.461,165.776,176.187,423.789,453.668,287.133,200.517,272.209,252.486,244.893,457.17,226.836,549.392,216.306,604.977,529.687,618.466,591.092,266.771,512.834,599.513,505.523,567.205,285.754,314.795,713.971
7993005e2949524b293b216ed9c65126,cfi-rigid-s2-0064-03-or_2_shuffle_all.cnf.xz,unsat,unsat,3504.03,3164.01,2734.23,3400.03,3011.12,10000.0,3756.45,1758.52,1755.39,2345.87,1765.83,4343.89,10000.0,3779.62,2249.52,10000.0,2116.42,1993.37,2041.3,2379.42,2319.56,2179.48,2270.24,2209.48,2285.26,2986.11,3216.11,2102.11,2293.72,1138.7,3148.03,1106.21,2499.9,1420.18,919.921,2702.85,10000.0,1298.09,3830.76,4164.34,10000.0,4745.61,3124.32,3018.3,3923.92,3086.29,4479.36,1015.67,1930.73,10000.0
7a236bb9e1566b80fa7b593a7e973efa,SCPC-500-16.cnf.xz,unsat,unsat,139.586,200.388,145.833,121.57,179.277,1214.3,131.347,381.61,373.974,396.158,377.115,138.663,325.292,142.287,262.864,382.636,229.72,217.505,232.499,154.475,470.626,264.365,244.318,237.336,259.229,353.974,353.729,166.042,192.361,311.084,344.516,346.168,326.764,149.502,154.339,323.045,310.339,212.563,152.838,147.468,157.33,173.74,301.392,141.276,127.422,138.674,153.184,322.424,322.597,303.275
7e5396d6b00b82c2fc0ea1d7c6505afd,manthey_single-ordered-initialized-w50-b7.cnf.xz,unsat,unsat,1251.87,1442.07,1240.57,1133.46,1350.28,4457.55,1190.31,1445.18,1316.96,1219.76,1257.5,1201.64,1217.44,1349.42,1245.52,1540.62,1205.59,1378.39,1490.11,749.729,2110.68,1088.15,922.031,1016.12,891.27,1314.72,1251.25,1306.13,1285.82,1339.93,1340.08,1283.88,760.14,966.097,865.154,1062.81,1586.81,1240.55,1131.95,1034.3,1237.73,1001.29,1227.52,1051.7,1050.23,1021.51,1212.18,1300.88,1199.51,1389.17
7e9318578a6bdd7dfa9fc261be8a0839,PancakeVsSelectionSort_7_7.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3490.84,3533.43,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4925.11,4723.03,10000.0,10000.0,10000.0,4228.63,10000.0,10000.0,10000.0,10000.0,10000.0
7f4d55b70c61ffc611a58e01d52c19bb,SCPC-500-11.cnf.xz,unsat,unsat,182.291,222.378,230.505,242.442,210.845,2008.48,259.292,466.641,474.676,474.487,472.405,232.184,363.882,204.691,342.566,548.471,261.658,258.117,281.437,183.185,641.823,348.32,315.76,281.186,275.348,458.898,482.975,192.105,231.531,396.137,465.318,405.969,431.347,272.541,182.227,600.8,446.901,410.643,198.562,212.787,267.293,256.902,454.343,181.155,168.211,221.39,255.076,454.092,443.06,435.556
7fe153ced2c966dcdeb42b6714b4d6b7,sudoku-N30-11.cnf.xz,unsat,unsat,3686.93,3652.83,3180.55,3772.65,10000.0,10000.0,4457.65,2614.44,2632.13,2496.83,2555.34,4683.47,10000.0,4168.33,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4534.71,3658.7,3637.54,3755.56,2884.54,2611.4,3014.29,10000.0,4251.93,4175.55,2757.07,10000.0,1982.01,4525.29,10000.0,4760.31,10000.0,2652.22,4017.48,10000.0,4625.07,10000.0,2526.9,2986.09,10000.0
81b674a2aa6fbda9b06cf8ea334ddc44,beempgsol2b1.cnf.xz,unsat,unsat,2767.56,2925.7,3813.35,630.933,2187.81,10000.0,126.387,317.805,458.041,456.773,285.255,135.519,10000.0,661.175,113.724,10000.0,261.549,159.639,171.529,99.5833,132.914,112.212,100.594,91.907,118.863,123.019,155.334,1009.36,2761.97,340.09,356.013,369.839,831.485,10000.0,2594.53,702.771,10000.0,504.312,373.266,146.174,153.631,150.495,337.642,124.741,143.204,185.904,231.93,349.459,300.18,10000.0
81e73c41a76d7b432cf86c43ffe23986,PancakeVsInsertSort_8_6.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4264.38,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4102.26,10000.0,10000.0,10000.0,4150.39,4276.9,3904.05,10000.0,3975.98,4160.56,4439.17,10000.0,10000.0,10000.0,10000.0
85aa1f0820da17412b8ee803b4a85207,sudoku-N30-4.cnf.xz,unsat,unsat,3973.28,3886.15,3833.55,4162.07,10000.0,10000.0,10000.0,3330.94,3391.8,3269.6,3227.69,10000.0,10000.0,3980.48,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4420.06,4564.21,3867.28,4339.66,3313.01,3198.04,4043.99,10000.0,4551.69,4413.43,3059.75,10000.0,3238.38,10000.0,10000.0,10000.0,10000.0,3360.57,10000.0,10000.0,10000.0,10000.0,3275.3,3726.65,10000.0
885c0d25480fe4db3cd5d3b4bc044e76,SCPC-500-17.cnf.xz,unsat,unsat,139.207,183.984,172.636,175.595,141.374,1217.25,173.956,343.107,342.839,330.055,344.702,165.548,309.009,162.643,279.811,500.23,263.379,248.683,241.026,145.639,503.74,256.484,240.864,296.873,217.842,331.175,331.182,167.732,180.713,415.08,336.245,336.33,346.143,139.191,141.979,292.643,293.496,287.649,156.472,154.047,189.825,153.954,373.168,153.219,145.162,151.748,180.942,344.39,326.6,273.852
88bfa72210baef40a2903d95044dc19d,linked_list_swap_contents_safety_unwind40.cnf.xz,unsat,unsat,379.255,340.341,340.31,294.795,561.967,44.0574,559.685,334.18,79.449,79.3257,79.4558,591.995,59.4429,374.744,324.06,887.852,225.122,315.213,382.579,485.839,258.222,488.388,457.453,197.746,318.346,27.4708,27.6431,685.727,441.25,68.0328,65.864,321.468,131.417,107.721,88.2709,44.6761,28.5965,43.3472,221.925,296.128,579.621,292.718,59.5811,349.538,409.096,148.43,678.2,110.952,105.137,54.8796
8c8b72ac19c0f93813b614a18abaf512,aws-encryption-sdk-c:aws_cryptosdk_keyring_trace_eq.cnf.xz,unsat,unsat,943.85,837.784,695.125,1188.12,656.738,1859.11,1253.65,720.935,721.908,721.353,799.339,1443.92,772.206,676.529,10000.0,10000.0,1556.72,1536.23,1676.29,1612.49,1686.86,2244.37,2207.16,1725.01,1949.64,10000.0,10000.0,911.372,762.891,817.481,803.453,796.153,1490.08,935.873,788.621,865.588,940.62,663.381,1280.74,1407.95,1420.9,1697.93,799.742,1219.32,1190.21,1032.94,1364.99,669.977,839.179,1408.94
8f3d4a4fedf4689ae0e6df362478d551,PancakeVsSelectionSort_7_6.cnf.xz,unsat,unsat,3661.67,4277.4,4256.13,3537.07,4338.19,10000.0,3237.55,3829.88,3392.54,3763.48,3223.6,3063.39,1778.46,3807.99,10000.0,2655.45,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1884.88,1705.93,3610.01,3707.85,3345.2,3183.6,3165.02,3631.59,10000.0,3339.55,4246.84,1905.61,3358.6,10000.0,2568.83,3286.64,2872.26,3722.7,2096.64,2318.15,2415.11,3374.43,3721.47,2827.99,2289.57
90ec6ff35305fed1d9a87a3ecd87238b,linked_list_swap_contents_safety_unwind48.cnf.xz,unsat,unsat,1125.39,338.808,336.002,496.997,633.462,102.633,191.793,718.61,258.604,258.971,259.949,224.633,47.7377,542.888,366.585,1440.62,363.325,439.277,295.519,830.649,326.72,711.165,869.862,451.921,446.972,63.4458,61.7619,721.0,559.793,266.677,721.85,861.673,251.036,196.265,221.277,60.5643,29.7425,794.696,216.099,191.077,196.759,190.105,158.191,695.219,439.768,588.426,167.385,785.737,223.549,112.768
920bbe559da4ea37fd636605316a791c,SCPC-500-19.cnf.xz,unsat,unsat,34.0026,92.9655,46.4353,44.8868,38.8726,204.123,43.3649,107.407,106.613,91.2761,106.36,84.0555,93.4296,48.6564,123.173,122.8,124.629,102.533,108.96,75.3862,137.37,110.364,131.903,114.72,104.56,94.7617,103.953,43.4891,61.1694,80.562,102.536,85.9638,127.248,53.6361,38.2607,104.228,75.2021,69.3689,34.0379,45.4933,44.5712,46.6225,76.9066,36.1053,45.5252,40.4371,43.7738,83.5735,77.7611,77.3427
9e35558ea8ffba630cd8c8f90e14af14,string_compare_safety_cbmc_unwinding_730.cnf.xz,unsat,unsat,970.41,1030.38,1103.16,946.868,1056.27,10000.0,1551.93,1103.4,1043.1,1010.92,1018.05,1706.96,1024.49,965.975,2312.19,2756.49,1662.74,1963.56,1479.2,2763.31,3287.73,3663.35,3859.51,3982.86,3746.16,10000.0,10000.0,923.462,1109.39,1042.24,1018.07,1042.66,1121.27,1193.45,923.641,736.238,1107.45,935.389,1583.07,1523.84,2156.4,1294.25,1059.42,1332.45,1613.88,1353.19,1739.75,1084.56,1208.36,1590.68
9f901378a6feabcc94019a018a70d42b,sin-mitern29.cnf.xz,unsat,unsat,47.5811,44.3188,41.8204,43.432,42.8591,149.815,56.1613,60.0373,59.6421,60.3701,60.3842,63.219,48.1747,53.0332,93.5595,68.7227,101.66,91.5992,99.6704,90.3382,132.691,84.5928,85.4806,81.4852,82.868,97.2344,89.2809,45.3011,44.0568,61.3617,57.9258,59.708,45.4245,42.8309,40.3885,68.9934,43.3971,45.4947,55.6537,77.8906,58.5013,69.0528,61.0922,76.7776,66.439,58.7614,78.3671,60.6913,63.0791,44.4672
a09b0e7764666af044fa7e63dd7e7aef,PancakeVsSelectionSort_8_3.cnf.xz,unsat,unsat,607.131,658.57,691.308,659.28,611.655,3787.63,588.67,621.155,620.924,606.837,671.121,557.598,650.901,560.721,1069.79,865.349,1403.57,1229.83,1355.93,931.692,2213.98,953.977,1001.68,966.167,987.229,638.603,588.117,666.903,581.947,653.764,654.76,682.994,613.577,715.198,546.844,429.662,536.464,514.602,624.411,599.46,529.835,467.406,668.119,437.433,451.193,414.144,665.64,648.422,541.748,829.343
a0e98fd44b74e6f255ca1e5a20bc01fd,cfi-rigid-d3-0180-02-orig.cnf.xz,unsat,unsat,2692.82,3641.81,3439.86,3280.02,3702.26,3878.4,802.257,1483.34,3514.09,3721.74,3522.85,550.339,2923.75,1843.76,2682.61,1862.38,2652.49,2425.24,2431.8,2446.06,1045.26,2576.56,2744.09,2726.62,2607.43,10000.0,10000.0,3243.43,3464.67,2332.49,2030.78,3875.08,366.916,1984.14,1295.35,1673.28,2077.35,3587.0,767.642,855.928,2135.0,1583.61,1982.95,842.676,817.745,567.494,821.478,2387.19,2275.32,10000.0
a1158a2d8c8a1c6da02c2c4fcb32337f,6s158_Iter2.cnf.xz,unsat,unsat,683.583,809.682,773.042,546.032,556.266,10000.0,22.1468,55.0101,59.6408,60.8874,39.2585,15.6721,334.253,511.323,213.139,335.898,207.869,157.976,174.299,70.6663,64.8546,63.5856,77.0548,68.3614,80.1118,73.77,73.7588,579.386,805.666,57.1133,119.881,37.8464,379.343,800.322,558.441,30.6593,191.311,32.6363,199.732,17.2593,24.2869,23.3837,119.525,14.9441,15.0432,31.8584,14.6459,58.9834,150.86,287.444
a130a3f95891daed1bfd71c77bd2d8a1,SAT_dat.k80.cnf.xz,unsat,unsat,221.359,262.4,306.343,254.257,259.923,10000.0,105.365,70.7924,87.9433,82.3304,79.0676,113.791,2616.58,261.959,1559.07,1116.94,1287.56,1107.02,837.793,127.435,861.954,772.881,555.17,646.88,559.358,108.605,119.713,268.255,275.345,81.67,80.4605,107.103,334.655,226.911,194.462,109.127,3830.65,94.0418,225.898,119.417,111.773,138.535,88.4646,90.1149,70.0047,94.7941,111.185,99.1746,125.239,2190.33
a2609893b71f219f4635d33ef1ff6eca,j3045_4_gmto_bm1.cnf.xz,unsat,unsat,872.447,1516.15,1464.17,1480.11,1277.1,10000.0,1631.86,1244.91,1253.01,1408.74,1253.78,1492.29,1516.37,1146.73,3594.22,2184.89,2088.62,2324.12,2709.7,1243.14,2368.28,1863.38,1782.93,3476.8,3152.09,1364.84,1577.54,1548.57,1366.05,1249.25,1316.23,1370.33,1802.31,1304.29,1294.67,990.539,1454.46,1206.08,1753.36,1417.05,1310.14,1252.41,1261.51,1149.21,1166.45,1160.87,1378.24,1319.75,1361.63,1720.1
a2bdae1f9d9695e8cf80cfbbd5f7d61f,PancakeVsSelectionSort_8_4.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4584.19,4838.7,10000.0,10000.0,10000.0,10000.0
a33d32bb816c0da62c7d946c18286a0d,SCPC-500-2.cnf.xz,unsat,unsat,79.2941,70.23,67.6911,67.1956,62.325,525.193,88.9338,192.147,189.75,199.482,187.2,80.1409,144.561,68.9374,170.938,225.697,147.318,137.124,143.193,114.11,264.332,217.044,213.332,169.428,179.084,167.797,165.161,62.5179,84.9228,165.472,201.147,163.814,179.424,105.745,69.1977,242.846,150.656,154.319,69.1388,86.9203,76.84,96.9025,171.52,66.3003,88.9337,73.1221,75.643,176.931,164.36,161.183
a4451734e7f5f2ce7b481688a693c4e9,worker_20_20_16_0.9.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2720.91,10000.0,2503.77,2780.49,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2504.77,2406.57,2505.19,10000.0,1028.51,10000.0,2925.5,10000.0,2196.84,10000.0,10000.0,10000.0,10000.0,2712.93,10000.0,10000.0,10000.0,10000.0,1989.75,10000.0,10000.0
a58badecf3c901594f06d021f54c3a11,aws-c-common:aws_priority_queue_s_sift_either.cnf.xz,unsat,unsat,232.256,287.967,287.316,268.039,287.232,510.154,734.027,601.55,586.028,584.806,585.936,483.504,453.897,240.022,10000.0,4486.82,393.688,368.352,396.491,460.76,340.925,2691.97,616.083,388.873,396.7,327.162,191.746,288.639,293.115,579.154,377.369,973.883,86.8314,263.611,266.287,453.186,328.361,335.133,499.638,971.636,442.153,1002.88,521.829,613.344,639.865,566.232,1327.37,503.12,123.445,694.053
a5e0082efb1da4dabaa165c2bda5f85e,linked_list_swap_contents_safety_unwind41.cnf.xz,unsat,unsat,402.986,227.957,227.315,529.364,213.622,62.0,697.248,83.4615,87.6076,87.483,90.9893,684.276,13.4141,629.338,173.407,939.213,269.106,229.943,209.01,573.617,341.338,601.674,648.567,376.099,267.779,71.5085,67.4715,344.545,216.949,187.29,452.076,180.557,162.436,418.211,147.017,15.205,25.5836,145.387,229.536,816.125,311.882,362.552,64.4345,199.386,157.609,340.453,208.816,105.89,99.3926,13.616
a65dfd8b3468d202ff3ba8731018622e,j3037_10_gmto_bm1.cnf.xz,unsat,unsat,93.3349,88.5843,88.1434,73.1042,80.4439,265.043,87.7994,104.295,102.265,110.149,113.563,83.3161,90.149,75.8041,114.298,126.788,125.332,107.736,127.002,105.405,140.738,84.7162,140.57,80.6969,140.2,125.156,139.127,79.7381,78.8349,102.204,101.745,116.235,80.1915,103.191,76.2061,106.215,98.7844,78.5554,85.1318,100.962,88.8683,86.7818,109.452,76.401,88.0559,87.129,90.6634,109.887,110.16,98.9167
a7aac5c83f236fd8b3de3275e3f5499d,edit_distance041_183.cnf.xz,unsat,unsat,167.383,166.073,154.769,178.831,155.972,717.69,174.281,162.763,199.477,254.151,259.726,155.618,330.176,153.368,183.646,321.316,311.428,214.981,164.515,182.394,202.651,154.479,166.141,220.19,173.751,273.565,259.981,180.236,159.509,219.065,198.034,247.427,136.877,198.254,220.489,237.469,254.333,237.683,163.447,179.847,120.223,124.712,270.497,153.047,139.395,146.965,233.29,243.505,235.667,283.846
a7cb2567e1f5b7ec2f4ba09931e29b96,s2n:s2n_stuffer_write_base64.cnf.xz,unsat,unsat,1178.86,1188.97,1185.86,1097.84,1681.54,10000.0,1498.44,752.011,694.98,733.895,732.605,1197.39,813.318,1158.99,10000.0,10000.0,840.307,985.176,798.657,679.997,706.117,1041.8,809.515,733.434,769.177,1537.02,4538.5,1308.75,1240.84,680.596,746.526,742.682,425.124,1210.7,1077.29,536.267,721.6,544.723,1486.05,1168.87,1331.4,1709.16,694.736,952.648,977.071,948.172,1561.36,691.165,822.409,1995.64
aa4638ca3654f1a300c809125a3133ee,6s22_Iter57.cnf.xz,unsat,unsat,698.346,728.266,691.56,729.078,700.676,2177.04,566.518,644.344,508.162,665.649,650.622,556.128,782.673,721.171,1305.91,1756.5,1346.69,1251.49,1545.7,854.658,1294.01,1010.3,1051.41,1223.32,1407.63,719.752,644.467,639.256,770.673,516.074,625.159,614.067,729.858,722.703,574.514,578.368,700.784,692.788,674.038,546.552,565.148,579.909,620.776,602.619,675.653,768.078,592.46,594.532,587.535,838.966
af63ce577d1fea121ba80b4b1d148f0c,sudoku-N30-22.cnf.xz,unsat,unsat,269.065,366.661,363.03,388.262,673.616,10000.0,538.635,210.213,207.025,207.743,209.457,509.36,1039.68,267.167,480.881,3122.34,279.897,276.517,282.329,297.164,234.616,421.348,496.758,293.475,300.189,159.786,152.856,295.46,379.556,247.812,246.292,216.174,226.427,229.788,409.699,188.874,639.314,200.734,450.955,472.239,459.323,466.791,271.735,511.377,455.734,375.024,505.931,344.449,276.365,604.817
b29cb3449d70126d186e1f6a4fccc419,pj2015_k9.cnf.xz,unsat,unsat,913.645,1008.04,1028.27,1111.91,2062.87,10000.0,1170.17,1447.51,1256.8,1459.91,1428.3,1216.56,2839.04,930.369,2734.14,3769.23,10000.0,2890.29,2475.3,1295.17,2829.05,3132.3,3285.12,3329.04,3366.87,1379.86,1276.88,948.08,979.3,1415.81,1422.59,1416.95,4508.48,1630.29,917.563,1296.88,2205.91,1325.68,1470.81,1210.96,1311.68,1264.55,1447.47,1137.49,990.592,1213.67,1317.81,1497.2,1349.02,2381.82
b344f80cef9889d952c76736d0ad92d9,9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf.xz,unsat,unsat,689.451,664.302,714.971,794.939,1128.62,10000.0,2263.94,405.005,383.563,393.138,388.714,2353.96,4645.95,644.809,2489.17,3221.83,10000.0,2040.63,2282.37,883.53,1453.64,1764.98,1733.51,1546.08,1474.44,566.515,578.942,672.027,659.104,373.579,397.399,393.756,629.438,377.188,470.0,273.251,2624.3,535.552,2295.2,2844.28,2348.56,2409.94,405.785,1635.32,1556.16,2101.78,2522.63,392.544,460.871,3312.28
