hash,benchmark,verified-result,claimed-result,dps,gimsatul,mallob-ki,mergesat-aws,nps,pakis22,pakismab22,parkissat-rs,pkissat,pmcomsps
5e04f38ff11cee5d75fb98e12f6a14fc,sqrt-mitern172.cnf,unsat,unsat,39.891,51.516,12.982,177.144,31.16,60.075,119.248,24.064,205.898,28.853
5e25f9f0d4ef05401fd9ab45a2538c1c,summle_X111117_steps8_I1-2-2-4-4-8-25-100.cnf,sat,sat,24.804,9.891,19.789,131.981,6.732,36.21,11.182,8.419,133.228,21.459
5e66b728b2445ec69f27e0f1a49f4b29,006.cnf,sat,sat,61.994,39.073,582.606,192.542,39.209,93.21,22.141,175.187,1049.78,210.69
5e933a625099cc1ec6a8299a7848a2ae,Kakuro-easy-112-ext.xml.hg_7.cnf,sat,sat,299.071,2130.609,237.88,224.477,324.862,141.728,362.356,58.042,1445.523,1189.908
5f24ae73bb2a0ec3bef68d8a9680f04f,af-synthesis_stb_50_80_7_unsat.cnf,unsat,unsat,118.651,768.182,97.721,3025.916,175.758,1156.348,1641.544,231.444,917.505,226.355
5ff92b9fa31963608674761e0d71fce8,sv-comp19_prop-reachsafety.triangular-longer_false-unreach-call.i-witness.cnf,sat,sat,82.102,192.329,26.087,45.193,75.54,79.363,182.607,13.219,116.893,113.718
608941b989227d93c62b3a9b4280011b,summle_X8639_steps8_I1-2-2-4-4-8-25-100.cnf,sat,sat,5.269,7.945,16.383,111.255,3.54,12.163,15.185,7.417,103.968,18.524
60a0ab2650e08f32c4fff6ff09369568,eqsparcl12bpwtrc12.cnf,unknown,unsat,1897.706,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3956.437,10000.0,10000.0
61175b10026fe42cadd5e2f0088684ea,6s105_Iter99.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
622787535593269d5e9a1dc4fe01c4af,atco_enc1_opt2_10_16-sc2014.cnf,sat,sat,79.828,268.011,84.834,220.403,104.55,132.502,223.913,40.225,2650.626,338.067
65138afdf7eb054be5131f2b0de84369,satch2ways12u.cnf,unsat,unsat,3.674,4.551,7.779,54.586,2.585,6.052,7.06,8.114,93.509,15.581
65514d6ff224df20ba8c1aeec1698ab6,PancakeVsInsertSort_8_7.cnf,unknown,unsat,2954.665,10000.0,1333.49,10000.0,2379.518,10000.0,10000.0,2568.326,10000.0,10000.0
6901858f1edbe3b1d327902dab720326,reconf20_20_grid10_4_4957.cnf,unsat,unsat,118.969,769.582,240.861,10000.0,238.726,1302.274,1982.686,202.213,10000.0,10000.0
6965d5369d3ab26daaf074303c3d1739,mp1-squ_ali_s10x10_c39_abix_SAT.cnf,sat,sat,46.458,16.999,5.072,145.967,51.512,25.215,35.37,1.044,10000.0,32.927
6a3e3d3a65a46608b44d81f9e4621087,6s105_Iter35.cnf,unsat,unsat,735.095,1698.084,193.914,649.252,730.521,2250.737,4531.011,173.357,1979.342,2756.32
6b0dfcfa8cf0c0564f17ec0a5434b5b9,ITC2021_Early_4.xml.cnf,sat,sat,10000.0,10000.0,10000.0,4726.979,2610.352,10000.0,10000.0,1377.784,10000.0,10000.0
6b630aa05142274d965c8fc019db511e,bmc_QICE_rxrsp_vld_30.cnf,unsat,unsat,10000.0,10000.0,1777.727,2874.12,2134.458,1705.843,3320.92,315.753,10000.0,10000.0
6b7e3415d7bd20be605b1f9723c43d68,Carry_Bits_Fast_5.cnf.cnf,sat,sat,53.901,160.932,8.37,1998.652,116.982,169.323,101.596,12.143,260.698,60.426
6c34b7032712e16b08d97a0449d610e2,puzzle30_sat.cnf,sat,sat,125.831,257.6,75.626,667.827,115.194,135.32,139.664,58.219,10000.0,2574.365
6d815089fb4095208754622b4c44a8f7,Carry_Bits_Fast_12.cnf.cnf,sat,sat,2.319,3.779,0.668,273.97,2.065,5.218,2.555,1.08,10.904,12.71
6dd57612dab7692b8c38225bb852ce36,hwmcc15deep-6s516r-k18-sc2017.cnf,unsat,unsat,2257.176,3100.968,81.834,1207.933,1966.991,3088.848,10000.0,216.384,10000.0,10000.0
6e1b970d637fca70d08b251766edade3,Nb8T61.cnf,sat,sat,7.831,29.682,17.585,42.491,7.711,3.407,3.96,4.96,10000.0,10000.0
6e3015f2ce1f17e4f2b81dae06d73eec,gus-md5-11.cnf,unsat,unsat,2007.357,3315.019,1636.05,10000.0,2147.176,2279.423,2707.589,2474.773,10000.0,10000.0
6e3ba15d8b33f40738f7e7d7355799a5,SC22_Timetable_C_436_E_41_Cl_29_S_27.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
6f956a3f95ccaf35a3de1fe72b9cf79e,soelberg_unit_109.cnf,unsat,unsat,39.852,35.035,32.842,180.69,64.755,416.279,368.231,38.174,226.055,73.939
6fa8b4b7f4b059bd46913dbe741c0b94,mdp-36-11-sat.cnf,unknown,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
6fb0757ee018642fedd0669aad3882fe,grid-color-12-14-10-cb.cnf,sat,sat,1193.518,764.876,10000.0,1186.547,10000.0,10000.0,3678.479,51.178,10000.0,2823.138
7016d1da3fdfe543de3b95f96a9ffe4c,summle_X8651_steps8_I1-2-2-4-4-8-25-100.cnf,sat,sat,31.201,41.397,13.687,89.381,17.251,24.266,23.367,6.42,59.261,25.511
7018eff980d8183192d7a309e508b320,grid-color-14-14-10-cb.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
70289686a242c8380ca26bda45ad1278,summle_X111104_steps6_I1-2-2-4-4-8-25-100.cnf,sat,sat,142.358,85.732,72.224,200.819,22.366,76.204,39.676,8.304,115.331,62.199
7101289c67f4c4ba117ad06ebb7d18a0,6s184.cnf,unsat,unsat,315.934,978.35,1.073,155.266,422.282,790.568,1019.052,94.249,894.676,1253.787
72329bc80f5f55dcc356a22f3f11ebec,GP_200_313_5.cnf,sat,sat,741.377,10000.0,10000.0,10000.0,992.616,1834.978,4261.131,310.938,10000.0,10000.0
73ef1e87dbb7965ecb558e62dedb3a0c,SCPC-500-8.cnf,unsat,unsat,5.37,7.503,5.874,477.838,4.722,66.055,71.058,10.059,77.523,18.684
7703f7d1901ff09a0f177c52a1a7c107,linked_list_swap_contents_safety_unwind43.cnf,unsat,unsat,67.819,276.468,84.674,309.056,75.904,60.266,90.206,37.586,10000.0,10000.0
78a0e76b68b536e2ea7d801fc6061cd2,grid-color-12-14-14-cb.cnf,sat,sat,32.899,144.567,230.935,155.595,813.294,149.54,433.37,11.161,2332.363,415.629
78cdffdf5bbb89beb753f9ffab7fa45f,sudoku-N30-6.cnf,unsat,unsat,229.767,10000.0,132.297,93.983,248.186,150.327,299.847,100.061,705.168,400.115
7993005e2949524b293b216ed9c65126,cfi-rigid-s2-0064-03-or_2_shuffle_all.cnf,unsat,unsat,314.914,2766.895,226.035,1751.999,381.991,1362.846,878.964,107.754,10000.0,10000.0
7a236bb9e1566b80fa7b593a7e973efa,SCPC-500-16.cnf,unsat,unsat,37.92,180.954,8.848,935.465,63.963,503.176,1103.571,18.062,10000.0,106.818
7a67847b81b414d659f005200cf56f6b,size_5_5_5_i198_r12.cnf,sat,sat,20.496,162.08,200.121,144.581,52.849,86.128,89.188,11.064,2887.594,268.248
7ab6615515ffc5ceb8f6bd440d159c3d,pj2016_k80.cnf,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
7acf6cf25ddaf2ab98106e0bb3b9ddb1,af-synthesis_stb_50_140_3_sat.cnf,sat,sat,8.981,75.837,24.722,115.079,33.4,33.023,62.727,6.59,76.47,137.266
7adc1ade3384505af00ff8f7be23f5bd,ex175_20.cnf,sat,sat,700.851,1210.519,199.248,207.179,744.958,283.437,579.516,76.189,10000.0,830.902
7af73f846548141cc97b8a149a20bfbf,vlsat2_57038_10572502.dimacs.cnf,sat,sat,7.321,4.835,8.007,80.075,5.071,11.745,6.39,95.632,10000.0,10000.0
7b933d3e6b425772ed19eb0fec52bbf9,j3037_1_rggt_b.cnf,sat,sat,29.119,114.33,81.829,177.917,14.576,29.127,25.12,5.2,982.977,155.172
7c15baa29f2228703e5161bfabd91773,reconf10_140_queen6_1.cnf,sat,sat,26.991,640.13,955.818,589.635,23.877,253.813,34.372,34.14,2185.203,840.992
7c6a06895899eab7cb83b658898ac327,reconf10_145_queen6_2.cnf,sat,sat,456.236,2507.772,766.074,1015.437,46.219,577.218,334.098,35.255,1726.909,10000.0
7d2199baf2526263b5f753d290d2790b,md4__zeroOut_19__freeIn_23__seed_2.cnf,sat,sat,41.048,26.285,43.008,307.322,14.624,99.139,68.132,29.148,484.122,23.658
7d9025b2f7e76f783a4ae5e8c9bf8e5c,4d_euler_bricks.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
7e5396d6b00b82c2fc0ea1d7c6505afd,manthey_single-ordered-initialized-w50-b7.cnf,unsat,unsat,101.336,343.326,85.839,929.016,110.347,1350.269,1267.283,90.143,1472.158,161.828
7e9318578a6bdd7dfa9fc261be8a0839,PancakeVsSelectionSort_7_7.cnf,unsat,unsat,1962.966,10000.0,363.83,1190.297,1219.097,10000.0,10000.0,1127.204,10000.0,10000.0
7edaa759315f3762eee756c5bb843599,SC22_Timetable_C_436_E_42_Cl_29_S_27.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
7efdf72de31fa82aeceb7acbc29a59bf,vlsat2_113_1150.cnf,sat,sat,28.601,61.2,2.471,5.468,3.843,2.445,4.295,5.417,3663.648,157.672
7f09f477d319cd79821c80504aa06a6e,Break_16_56.xml.cnf,sat,sat,76.286,498.565,10000.0,404.963,98.704,385.229,387.689,46.32,942.57,1447.647
7f4d55b70c61ffc611a58e01d52c19bb,SCPC-500-11.cnf,unsat,unsat,71.952,233.068,12.391,1006.37,99.329,859.4,1954.691,27.068,238.835,174.668
7fe153ced2c966dcdeb42b6714b4d6b7,sudoku-N30-11.cnf,unsat,unsat,10000.0,10000.0,530.254,1983.699,10000.0,4186.29,10000.0,680.288,10000.0,10000.0
7ff8c9781b3ada449ce489cdf444a760,Break_unsat_10_15.xml.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
80023e9fd0e627f71c2d953432613b5f,hyp_cec_multi_4.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
807133f4461a11e39a390dfcf67a4fc6,summle_X11113_steps8_I1-2-2-4-4-8-25-100.cnf,sat,sat,33.061,61.623,36.76,168.843,26.783,41.267,30.738,7.421,77.825,65.761
810ce4a78bc01ddc5a043d95f9584f2f,005-80-12.cnf,sat,sat,878.191,1054.891,353.855,583.61,809.182,852.491,1911.76,619.691,2926.891,553.827
81b674a2aa6fbda9b06cf8ea334ddc44,beempgsol2b1.cnf,unsat,unsat,21.073,21.675,32.497,221.264,12.16,296.098,309.109,18.171,130.051,26.939
81e73c41a76d7b432cf86c43ffe23986,PancakeVsInsertSort_8_6.cnf,unsat,unsat,659.282,1107.403,750.838,10000.0,547.941,2464.214,3590.348,911.163,10000.0,1038.66
85aa1f0820da17412b8ee803b4a85207,sudoku-N30-4.cnf,unsat,unsat,4328.569,10000.0,649.199,2346.19,10000.0,3018.278,10000.0,887.207,10000.0,10000.0
885c0d25480fe4db3cd5d3b4bc044e76,SCPC-500-17.cnf,unsat,unsat,74.945,244.171,29.934,563.03,89.525,594.282,1987.755,22.063,227.936,219.095
889b6d29998ade866e64c46f807a98bc,6s320rb1_Iter9.cnf,sat,sat,25.684,23.405,48.705,50.138,57.353,155.291,62.273,29.809,584.028,102.793
88bfa72210baef40a2903d95044dc19d,linked_list_swap_contents_safety_unwind40.cnf,unsat,unsat,27.889,101.193,10000.0,489.771,22.232,31.585,43.655,29.433,10000.0,458.909
8aee61ed27bf700a548ca9c097203749,SAT_MS_sat_snake_p01.pddl_39.cnf,sat,sat,631.173,1939.109,337.207,2120.222,958.144,10000.0,10000.0,120.377,10000.0,2579.647
8bb5819a23a8f1dff851d608bec008ca,ITC2021_Late_6.xml.cnf,sat,sat,19.255,55.653,1992.094,71.917,28.42,13.513,25.501,13.471,673.229,148.609
8bfbffbfea9e5a5993bc024f39adff84,worker_40_80_40_0.85.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
8c0af30cc2a89e3fee97852633bed956,div_miter_lec_1.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
8c8b72ac19c0f93813b614a18abaf512,aws-encryption-sdk-c:aws_cryptosdk_keyring_trace_eq.cnf,unsat,unsat,1550.264,4028.267,347.724,1528.238,10000.0,1688.531,2617.721,228.83,10000.0,10000.0
8e659f42dd85a193fccc9cbbcc4627ed,sum_of_three_cubes_3_unknown_representation.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
8efdd60faa21ddcace492bff0479408b,Break_triple_20_54.xml.cnf,unknown,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2220.824,10000.0,10000.0
8f3d4a4fedf4689ae0e6df362478d551,PancakeVsSelectionSort_7_6.cnf,unsat,unsat,467.067,1894.227,274.542,1135.366,864.652,2381.311,2489.331,322.109,10000.0,1070.895
90add18e4ee4facb4f37737a9a2602cc,SC22_Timetable_C_436_E_40_Cl_29_S_27.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
90e839c4b05d4a7ac011435921551060,SC22_Timetable_C_436_E_43_Cl_29_S_27.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
90ec6ff35305fed1d9a87a3ecd87238b,linked_list_swap_contents_safety_unwind48.cnf,unsat,unsat,75.542,277.855,133.494,335.912,66.203,36.146,53.241,43.869,10000.0,1428.917
918ca8da0cbca88dcd34b0a6dec2b770,GP_100_950_32.cnf,sat,sat,3024.989,10000.0,10000.0,10000.0,2502.583,2520.017,1916.588,192.855,10000.0,10000.0
920bbe559da4ea37fd636605316a791c,SCPC-500-19.cnf,unsat,unsat,3.252,4.541,5.269,314.425,1.922,41.055,36.055,7.058,57.257,10.499
925c82e25f5391fc2f1f7a4a9e093cec,6s186_Iter99.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
928436a6e8edbcde2d82504a85c88853,rphp_p90_r90.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
93695f689b57cdb57c9b6d0d726e0f53,Break_triple_18_48.xml.cnf,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4349.535,908.556,10000.0,10000.0
95c00d0ae51d5d0a2a931ce82b77701f,af-synthesis_stb_50_140_0_sat.cnf,sat,sat,35.707,145.838,33.497,200.151,75.584,250.533,127.997,5.569,545.136,690.029
96f6aab24720f070a02e637f7252b482,grid-color-12-14-8-cb.cnf,sat,sat,615.765,54.81,426.586,114.495,106.646,262.512,55.307,48.178,10000.0,1845.94
98dbd257808e551fd26cad78ba520955,ITC2021_Late_2.xml.cnf,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2767.175,10000.0,10000.0
9954ccd77da65ad003b73bf38de3bd78,4d_perfect_euler_bricks.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9cdf94203777c9f036f412bef1cc7c85,tseitin_n196_d3.cnf,unknown,unsat,10000.0,10000.0,1.806,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9cea216ba8c5051e489af11150504ba6,Break_20_36.xml.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9e35558ea8ffba630cd8c8f90e14af14,string_compare_safety_cbmc_unwinding_730.cnf,unsat,unsat,1029.901,2185.496,666.164,1339.628,2086.55,1370.126,2253.022,268.302,10000.0,2924.95
9f7ec7ef3a908c2e93b5553670a207b1,rphp_p14_r14.cnf,unknown,unsat,10000.0,10000.0,573.275,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9f901378a6feabcc94019a018a70d42b,sin-mitern29.cnf,unsat,unsat,9.496,14.322,14.076,1012.697,6.747,32.07,29.066,8.099,73.389,15.573
a09b0e7764666af044fa7e63dd7e7aef,PancakeVsSelectionSort_8_3.cnf,unsat,unsat,129.396,307.998,34.788,1586.269,135.687,396.107,1082.426,64.074,1261.047,141.948
a0e98fd44b74e6f255ca1e5a20bc01fd,cfi-rigid-d3-0180-02-orig.cnf,unsat,unsat,299.844,534.181,229.436,754.715,213.164,1244.178,2738.326,143.161,10000.0,10000.0
a1158a2d8c8a1c6da02c2c4fcb32337f,6s158_Iter2.cnf,unsat,unsat,10.496,16.918,10.373,16.706,3.965,25.053,37.087,7.069,20.995,17.821
a130a3f95891daed1bfd71c77bd2d8a1,SAT_dat.k80.cnf,unsat,unsat,46.387,281.895,37.602,55.893,42.105,97.2,49.17,38.311,491.993,116.655
a2609893b71f219f4635d33ef1ff6eca,j3045_4_gmto_bm1.cnf,unsat,unsat,185.986,803.478,152.594,966.11,182.297,1154.217,1140.218,282.159,1731.588,198.779
a2bdae1f9d9695e8cf80cfbbd5f7d61f,PancakeVsSelectionSort_8_4.cnf,unsat,unsat,1359.98,3695.273,418.7,10000.0,1672.097,4223.488,10000.0,1187.195,10000.0,3360.221
a33d32bb816c0da62c7d946c18286a0d,SCPC-500-2.cnf,unsat,unsat,18.211,73.674,9.897,589.991,25.671,314.167,221.143,11.061,164.508,34.209
a42230be4432b010789b6f97b090343c,soelberg_unit_223.cnf,unknown,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
a4451734e7f5f2ce7b481688a693c4e9,worker_20_20_16_0.9.cnf,unsat,unsat,10000.0,10000.0,2396.774,10000.0,10000.0,3844.483,10000.0,922.133,10000.0,10000.0
a44fce1796383ea31df08af3b0f65db3,soelberg_unit_159.cnf,sat,sat,1574.386,388.425,1684.408,10000.0,1582.347,4851.631,10000.0,1918.548,10000.0,926.271
a4bffff28417d6b4d72f7b9122988ba5,reconf10_68_queen15_2.cnf,sat,sat,50.112,325.252,526.396,515.466,60.778,79.88,70.746,34.904,853.637,680.901
a58badecf3c901594f06d021f54c3a11,aws-c-common:aws_priority_queue_s_sift_either.cnf,unsat,unsat,168.18,1007.574,215.589,424.967,115.062,239.265,287.621,75.734,10000.0,1171.881
a5e0082efb1da4dabaa165c2bda5f85e,linked_list_swap_contents_safety_unwind41.cnf,unsat,unsat,40.852,103.226,57.54,305.474,33.203,15.749,18.727,32.281,10000.0,730.753
a65dfd8b3468d202ff3ba8731018622e,j3037_10_gmto_bm1.cnf,unsat,unsat,49.773,92.478,19.784,124.484,55.763,219.331,311.663,13.123,103.185,164.978
a7aac5c83f236fd8b3de3275e3f5499d,edit_distance041_183.cnf,unsat,unsat,61.204,241.704,29.911,88.283,46.75,385.791,757.036,24.397,653.997,179.247
a7b23445c21b27eb3c918c1e96ba25df,hyp_cec_multi_1.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
a7cb2567e1f5b7ec2f4ba09931e29b96,s2n:s2n_stuffer_write_base64.cnf,unsat,unsat,10000.0,10000.0,719.203,977.758,2338.395,1148.028,2450.965,499.693,10000.0,10000.0
aa4638ca3654f1a300c809125a3133ee,6s22_Iter57.cnf,unsat,unsat,179.641,503.251,168.089,676.343,292.554,809.477,1203.965,98.085,1854.546,854.928
aad5bbe8920c5afc84068bb1da27ee8f,LABS_n041_goal003.cnf,sat,sat,60.17,4559.248,12.885,488.324,611.469,1097.39,151.861,88.261,1901.513,417.455
ab660e179140ea816eca23098fd50078,sum_of_three_cubes_33_unknown_representation.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
ac6256657058fe65dc7ddaf773ab83bf,SC21_Timetable_C_527_E_71_Cl_35_S_35.cnf,sat,sat,140.919,304.599,10000.0,33.309,86.863,174.516,485.841,49.131,10000.0,292.225
ae5f6e83a289d226a353efd95b663717,6s22_Iter99.cnf,unknown,unsat,3873.723,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4700.743,10000.0,10000.0
af63ce577d1fea121ba80b4b1d148f0c,sudoku-N30-22.cnf,unsat,unsat,533.532,1406.035,131.582,99.206,590.851,342.597,390.418,90.977,814.822,527.523
af834fd3ce15078d2ab055c996758c00,sum_of_three_cubes_33_known_representation.cnf,sat,sat,563.618,10000.0,10000.0,305.208,2307.738,829.751,70.715,769.493,10000.0,10000.0
b043968ec004b4ac19eb31926c24d22c,mdp-36-11-unsat.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
b1c44904cf06682f973b60c8282f45e8,mp1-squ_ali_s10x10_c39_bail_SAT.cnf,sat,sat,1.089,6.675,0.764,0.95,2.042,10.043,1.036,1.039,14.622,13.557
b24684abee2e253a4aee233eed155a5b,GP_100_948_34.cnf,sat,sat,3298.694,10000.0,10000.0,10000.0,1442.539,10000.0,10000.0,163.156,10000.0,10000.0
b29cb3449d70126d186e1f6a4fccc419,pj2015_k9.cnf,unsat,unsat,1942.917,2577.889,409.688,346.352,988.392,1770.01,4698.868,464.557,10000.0,10000.0
b2bcdd97e7d0ca8858b412eb34b26ba9,hyp_cec_multi_5.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
b344f80cef9889d952c76736d0ad92d9,9dlx_vliw_at_b_iq6.cnf,unsat,unsat,1351.598,765.138,131.792,845.648,1402.04,400.677,941.175,120.356,2298.397,1974.747
b3828c92f2c77f8d7581570685679d76,sin_depth_miter_8.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
b3cf73d0383f781adf09a2192fa03a15,string_compare_safety_cbmc_unwinding_670.cnf,unsat,unsat,339.019,279.838,653.144,1283.977,330.148,505.269,560.981,231.752,4397.335,1073.719
b51583e32432c5778c7e3e996c3bfeba,sqrt_ineq_3.c.cnf,sat,sat,16.379,93.89,31.794,6.709,9.611,35.705,12.672,3.078,57.819,47.841
b88d206fb35ef87bd7ec5d4a1430ae0c,20-100-p100-55_sat.cnf,sat,sat,402.731,770.855,538.975,1387.207,280.251,788.907,258.387,134.891,10000.0,839.0
b8d10f8c82a85c03c000fbd005e5a838,worker_50_150_40_0.85.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
b8e3b884886922343f5cb72d92c24b97,frb75-13-2.used-as.sat04-878.cnf,sat,sat,4.602,120.816,1.666,323.93,15.932,106.061,4.067,4.067,2103.953,233.949
b8f9b018d16835c564dcd8395118c79f,aws-encryption-sdk-c:aws_cryptosdk_priv_hdr_parse_alg_id.cnf,unsat,unsat,1031.66,10000.0,1260.011,1088.755,1018.831,327.468,477.011,291.565,2766.215,1385.95
b913c17d26ac9f3ad15fa83dc98960c7,sudoku-N30-27.cnf,unsat,unsat,788.005,10000.0,110.102,85.441,888.014,444.26,495.178,93.058,10000.0,470.288
b96071f89fa1b1670b8375010b1dd42b,SCPC-500-9.cnf,unsat,unsat,3.713,6.991,4.87,583.517,2.204,53.057,54.057,8.059,66.219,17.589
b962abe508e5a677dbce14056111b48b,j3037_1_rggt_bm1.cnf,unsat,unsat,169.583,547.241,126.939,1114.543,182.717,997.19,823.159,280.214,1576.383,257.095
ba8621490e4e7212fffdb55fb6bd282d,combined-crypto1-wff-seed-108-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,48.651,1.206,208.92,201.437,9.273,22.054,2.047,1.059,10000.0,10000.0
bb0613595001749a0ada02f2da85bc89,PancakeVsInsertSort_7_7.cnf,unsat,unsat,168.574,305.426,100.359,791.211,120.086,547.128,683.142,230.091,2688.154,152.754
bb80971144a5423532aea9424dade891,div-mitern174.cnf,unsat,unsat,7.473,3.676,10.879,171.964,3.88,21.046,19.045,8.055,68.293,13.495
bc16508e3f279bec0a072b939bbe6440,af-synthesis_stb_50_40_2_sat.cnf,sat,sat,42.6,191.081,36.995,827.127,70.139,140.192,17.272,8.256,844.284,229.616
bcb2104a3558d87ac3b2107c10d54648,mp1-blockpuzzle_5x12_s6_free3.cnf,unsat,unsat,60.442,128.944,34.891,785.823,85.8,385.346,457.455,47.261,386.922,118.087
bd5bc8b7711b75f3cd3ad935bf000659,af-synthesis_stb_50_20_8_unsat.cnf,unsat,unsat,131.951,631.077,91.944,3786.665,153.186,1088.2,1209.248,337.185,1675.163,187.968
be2b20414899ed839ac14bf8b9365692,pj2016_k140.cnf,unknown,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
c0d927c372e355081aa1f537cc910843,GP_100_948_32.cnf,sat,sat,3029.611,10000.0,10000.0,10000.0,1284.369,10000.0,10000.0,122.139,10000.0,10000.0
c0df94532b1ca8a705d3af05378f377d,SCPC-500-20.cnf,unsat,unsat,3.192,4.685,4.771,449.007,1.789,38.047,35.054,7.058,60.177,10.494
c1b30b4e03c3024ad9d084e29e79aa46,BubbleVsPancakeSort_6_6.cnf,unsat,unsat,10.308,6.801,10.758,192.461,4.464,31.041,35.049,13.053,32.312,16.497
c1cb62f85f0c6a29c5d3c47d25fbc24a,Carry_Bits_Fast_23.cnf.cnf,sat,sat,7.325,7.719,0.768,801.475,5.911,4.224,2.569,1.078,14.527,24.996
c221c5dc006de79e561124dab52aae82,mdp-28-12-unsat.cnf,unsat,unsat,134.471,326.176,85.841,10000.0,140.491,1216.115,1616.16,909.12,1053.246,92.48
c23aed727ae2d9cbb888d771991995aa,tseitin_grid_n16_m16.cnf,unknown,unsat,10000.0,10000.0,0.868,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
c2596b3f0d779d532a667962b1e54b42,pj2008_k300.cnf,unknown,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
c2828483a78420f9a90e3ed9728c06cc,GP_100_951_37.cnf,sat,sat,3901.188,10000.0,10000.0,10000.0,1341.898,3606.862,3995.763,213.432,10000.0,10000.0
c2894b8d82492f03bb73bbc65896c016,aws-c-common:aws_priority_queue_s_remove_node.cnf,unsat,unsat,2105.633,4879.036,384.06,1418.319,1173.261,756.54,1419.559,204.464,10000.0,10000.0
c2f827691e524e272d21de55b3749877,GP_100_951_35.cnf,sat,sat,2286.545,10000.0,10000.0,10000.0,1735.948,2429.944,2696.457,254.501,10000.0,4514.327
c33dc89922f1ddea4e7eeddafe4143b3,reconf20_20_grid10_1_6141.cnf,unsat,unsat,162.377,959.33,122.859,4177.054,143.871,734.161,1492.385,300.217,10000.0,10000.0
c3b4a96d92da617218449abad4334d6d,div-mitern164.cnf,unsat,unsat,1861.014,10000.0,1789.847,1156.064,2197.259,3246.567,10000.0,702.163,10000.0,10000.0
